"['Bard', 'Ekko', 'Gnar', 'Jhin', 'RekSai']","['Gangplank', 'Gragas', 'Kassadin', 'Sivir', 'TahmKench']",0.0
"['AurelionSol', 'Gangplank', 'Jhin', 'RekSai', 'TahmKench']","['Cassiopeia', 'Gnar', 'Gragas', 'Karma', 'Sivir']",0.0
"['Ekko', 'Hecarim', 'Karma', 'Sivir', 'Trundle']","['Elise', 'Gnar', 'Jhin', 'Lissandra', 'Taric']",1.0
"['Ashe', 'Gangplank', 'RekSai', 'Taliyah', 'Trundle']","['Alistar', 'AurelionSol', 'Ekko', 'Elise', 'Ezreal']",0.0
"['Braum', 'Ekko', 'Ezreal', 'Gragas', 'Taliyah']","['Jhin', 'Lissandra', 'RekSai', 'Shen', 'Trundle']",0.0
"['Alistar', 'Malzahar', 'RekSai', 'Rumble', 'Sivir']","['Elise', 'Ezreal', 'Gangplank', 'Taric', 'Vladimir']",0.0
"['Bard', 'Ekko', 'Lissandra', 'RekSai', 'Sivir']","['Alistar', 'Gragas', 'Jhin', 'Malzahar', 'Trundle']",0.0
"['Gangplank', 'Hecarim', 'Sivir', 'Taliyah', 'Taric']","['AurelionSol', 'Bard', 'Ekko', 'Jhin', 'Kindred']",0.0
"['Braum', 'Ekko', 'Elise', 'Karma', 'KogMaw']","['Gnar', 'Gragas', 'Lissandra', 'Sivir', 'TahmKench']",1.0
"['Lucian', 'Malzahar', 'RekSai', 'Rumble', 'Trundle']","['Ekko', 'Elise', 'Sivir', 'TahmKench', 'TwistedFate']",0.0
"['Ekko', 'Elise', 'Karma', 'KogMaw', 'TahmKench']","['Ashe', 'Bard', 'LeeSin', 'Lissandra', 'Rumble']",0.0
"['Ezreal', 'Gnar', 'Gragas', 'Trundle', 'Vladimir']","['Braum', 'Ekko', 'Elise', 'Sivir', 'Taliyah']",1.0
"['Ashe', 'Gnar', 'Karma', 'RekSai', 'Trundle']","['Cassiopeia', 'Ekko', 'Hecarim', 'Sivir', 'TahmKench']",0.0
"['Ashe', 'Gangplank', 'Nidalee', 'TahmKench', 'Varus']","['Ekko', 'Jhin', 'LeeSin', 'Lissandra', 'Thresh']",1.0
"['Bard', 'Ekko', 'Elise', 'Ezreal', 'Taliyah']","['Gangplank', 'Jhin', 'Nidalee', 'Thresh', 'TwistedFate']",0.0
"['Braum', 'Ekko', 'Jhin', 'Nidalee', 'Zilean']","['Elise', 'Gnar', 'Lissandra', 'TahmKench', 'Varus']",0.0
"['Ashe', 'Braum', 'Nidalee', 'Shen', 'TwistedFate']","['Bard', 'Ekko', 'Gragas', 'Jhin', 'Malzahar']",1.0
"['Bard', 'Malzahar', 'Nidalee', 'Rumble', 'Sivir']","['Gangplank', 'Gragas', 'Jhin', 'TahmKench', 'Viktor']",1.0
"['Bard', 'Gnar', 'Kalista', 'Lissandra', 'Nidalee']","['Gragas', 'Karma', 'Kennen', 'Sivir', 'Zilean']",0.0
"['Braum', 'Gnar', 'Nidalee', 'Sivir', 'Zilean']","['Bard', 'Ekko', 'Gragas', 'Jhin', 'Lissandra']",0.0
"['Jhin', 'Kennen', 'Skarner', 'TahmKench', 'Taliyah']","['Ekko', 'Elise', 'Gnar', 'Sivir', 'Taric']",0.0
"['Bard', 'Gnar', 'Kalista', 'Lissandra', 'Nidalee']","['Elise', 'Karma', 'Kennen', 'Sivir', 'TahmKench']",1.0
"['Ashe', 'Graves', 'Malzahar', 'Poppy', 'Syndra']","['Elise', 'Ezreal', 'Maokai', 'MissFortune', 'Ryze']",1.0
"['Fiora', 'RekSai', 'Ryze', 'TahmKench', 'Varus']","['Ashe', 'Bard', 'Cassiopeia', 'LeeSin', 'Poppy']",0.0
"['Jhin', 'MissFortune', 'Rengar', 'Singed', 'Taliyah']","['Ezreal', 'LeeSin', 'Poppy', 'Viktor', 'Zyra']",0.0
"['Camille', 'Jhin', 'Orianna', 'RekSai', 'Zyra']","['Ekko', 'Elise', 'Jax', 'MissFortune', 'Varus']",0.0
"['Ashe', 'Ekko', 'Karma', 'LeeSin', 'Nautilus']","['Corki', 'Ezreal', 'Khazix', 'Maokai', 'Zyra']",1.0
"['Cassiopeia', 'Jhin', 'Kled', 'LeeSin', 'TahmKench']","['Ashe', 'Khazix', 'Maokai', 'Orianna', 'Zyra']",1.0
"['Katarina', 'Poppy', 'Rengar', 'Ziggs', 'Zyra']","['Jhin', 'LeeSin', 'Lissandra', 'Singed', 'TahmKench']",0.0
"['Jhin', 'Nautilus', 'Orianna', 'Rengar', 'Sion']","['Ashe', 'Elise', 'Jayce', 'Syndra', 'Thresh']",0.0
"['Caitlyn', 'Jayce', 'Leblanc', 'RekSai', 'Zyra']","['Nautilus', 'Ryze', 'Shyvana', 'TahmKench', 'Varus']",0.0
"['Ekko', 'Jhin', 'Khazix', 'Maokai', 'Thresh']","['Caitlyn', 'Malzahar', 'RekSai', 'Shen', 'Taliyah']",1.0
"['Cassiopeia', 'Kennen', 'Malzahar', 'Olaf', 'Varus']","['Ashe', 'Maokai', 'RekSai', 'Ryze', 'Taric']",0.0
"['Ashe', 'Graves', 'Maokai', 'Taliyah', 'Zyra']","['Jayce', 'Kennen', 'MissFortune', 'RekSai', 'Ziggs']",0.0
"['Malzahar', 'Olaf', 'Orianna', 'Rumble', 'Varus']","['Ashe', 'Kennen', 'LeeSin', 'Ryze', 'Taric']",0.0
"['Jayce', 'Maokai', 'RekSai', 'Ziggs', 'Zyra']","['Elise', 'Jhin', 'MissFortune', 'Ryze', 'Singed']",1.0
"['Jhin', 'LeeSin', 'Nautilus', 'Ryze', 'TahmKench']","['Ashe', 'Cassiopeia', 'Khazix', 'Maokai', 'Thresh']",1.0
"['Jhin', 'Malzahar', 'Maokai', 'Olaf', 'Ryze']","['Bard', 'Cassiopeia', 'LeeSin', 'Singed', 'Varus']",0.0
"['Caitlyn', 'RekSai', 'Ryze', 'Shen', 'Zyra']","['Karma', 'Khazix', 'Malzahar', 'Maokai', 'Varus']",1.0
"['Ahri', 'Ashe', 'Jayce', 'Khazix', 'Malzahar']","['Ekko', 'Jhin', 'RekSai', 'Syndra', 'Taric']",0.0
"['Ashe', 'Khazix', 'Nautilus', 'Taliyah', 'Zyra']","['Malzahar', 'MissFortune', 'Poppy', 'RekSai', 'Varus']",1.0
"['Jhin', 'Kled', 'LeeSin', 'Malzahar', 'Syndra']","['Corki', 'Karma', 'Nautilus', 'Rengar', 'Varus']",1.0
"['Ashe', 'Khazix', 'Singed', 'Taliyah', 'Zyra']","['Lissandra', 'Maokai', 'MissFortune', 'RekSai', 'Varus']",0.0
"['Caitlyn', 'Corki', 'Malzahar', 'RekSai', 'Sion']","['Karma', 'Khazix', 'Maokai', 'Orianna', 'Varus']",0.0
"['Ashe', 'Cassiopeia', 'Maokai', 'Nami', 'Rengar']","['Malzahar', 'Orianna', 'Poppy', 'Shyvana', 'Varus']",0.0
"['Camille', 'Elise', 'Syndra', 'Varus', 'Zilean']","['Ezreal', 'Katarina', 'Kennen', 'Khazix', 'Malzahar']",0.0
"['Jayce', 'Maokai', 'Olaf', 'Ziggs', 'Zyra']","['Corki', 'Jhin', 'Khazix', 'Malzahar', 'Poppy']",1.0
"['Ashe', 'Gangplank', 'Katarina', 'Khazix', 'Malzahar']","['Cassiopeia', 'Jhin', 'LeeSin', 'Lulu', 'Maokai']",0.0
"['Cassiopeia', 'Khazix', 'Malzahar', 'Maokai', 'Varus']","['Ashe', 'Corki', 'Elise', 'Fiora', 'Syndra']",0.0
"['Elise', 'Malzahar', 'Ryze', 'Trundle', 'Varus']","['Ashe', 'Katarina', 'LeeSin', 'Maokai', 'MissFortune']",1.0
"['Ashe', 'Khazix', 'Orianna', 'Poppy', 'Zyra']","['Corki', 'Gangplank', 'MissFortune', 'RekSai', 'Varus']",0.0
"['Ahri', 'Caitlyn', 'Elise', 'Malzahar', 'Sion']","['Jhin', 'Khazix', 'Shen', 'Taliyah', 'Zyra']",1.0
"['Corki', 'Elise', 'Jhin', 'Kennen', 'Malzahar']","['Karma', 'Khazix', 'Nautilus', 'Orianna', 'Varus']",1.0
"['Khazix', 'Malzahar', 'Maokai', 'Varus', 'Viktor']","['Elise', 'Jayce', 'Kennen', 'TahmKench', 'Ziggs']",0.0
"['Braum', 'Cassiopeia', 'Jhin', 'Khazix', 'Maokai']","['Ashe', 'Karma', 'LeeSin', 'Nautilus', 'Orianna']",0.0
"['Jhin', 'Khazix', 'Malzahar', 'Shen', 'TahmKench']","['Ashe', 'Corki', 'LeeSin', 'Maokai', 'Zyra']",1.0
"['Caitlyn', 'Khazix', 'Maokai', 'Ryze', 'TahmKench']","['AurelionSol', 'Elise', 'Karma', 'Shen', 'Varus']",1.0
"['Khazix', 'Maokai', 'Nami', 'Ryze', 'Varus']","['Elise', 'Gangplank', 'Jayce', 'Jhin', 'Karma']",0.0
"['Caitlyn', 'Ivern', 'Jayce', 'Ryze', 'Zyra']","['Ashe', 'Khazix', 'MissFortune', 'Orianna', 'Rumble']",0.0
"['Ashe', 'Malzahar', 'Olaf', 'Orianna', 'Renekton']","['Azir', 'Jayce', 'Karma', 'RekSai', 'Varus']",0.0
"['Corki', 'Khazix', 'Maokai', 'Varus', 'Zyra']","['Ashe', 'Elise', 'Malzahar', 'Renekton', 'Ryze']",0.0
"['Corki', 'Karma', 'Nautilus', 'RekSai', 'Varus']","['Ashe', 'LeeSin', 'Ryze', 'Shen', 'Zyra']",0.0
"['Elise', 'Maokai', 'Taliyah', 'Varus', 'Zyra']","['Corki', 'Jhin', 'MissFortune', 'Nautilus', 'RekSai']",1.0
"['Ashe', 'Nami', 'Orianna', 'Rengar', 'Rumble']","['LeeSin', 'Nautilus', 'Taliyah', 'Varus', 'Zyra']",1.0
"['Caitlyn', 'Corki', 'Elise', 'Malzahar', 'Poppy']","['Brand', 'Cassiopeia', 'Jhin', 'Khazix', 'Maokai']",0.0
"['Jhin', 'Khazix', 'Maokai', 'Viktor', 'Zyra']","['Corki', 'Ezreal', 'Jayce', 'MissFortune', 'RekSai']",0.0
"['Braum', 'Elise', 'Fiora', 'Jayce', 'Jhin']","['Ezreal', 'Karma', 'Khazix', 'Maokai', 'Viktor']",0.0
"['Ashe', 'Corki', 'Khazix', 'Shen', 'Zyra']","['Jhin', 'Karma', 'Maokai', 'RekSai', 'Syndra']",0.0
"['Corki', 'Gangplank', 'LeeSin', 'Malzahar', 'Varus']","['Ashe', 'Cassiopeia', 'Khazix', 'Maokai', 'Syndra']",0.0
"['Camille', 'Corki', 'Olaf', 'Varus', 'Zilean']","['Ashe', 'Rengar', 'Ryze', 'Singed', 'TahmKench']",1.0
"['Caitlyn', 'Camille', 'Karma', 'Olaf', 'Orianna']","['Corki', 'Jhin', 'Malzahar', 'Rengar', 'Shen']",1.0
"['Corki', 'Elise', 'Poppy', 'Thresh', 'Varus']","['AurelionSol', 'Karma', 'Maokai', 'Rengar', 'Sivir']",1.0
"['AurelionSol', 'Jhin', 'Khazix', 'Maokai', 'MissFortune']","['Ashe', 'Corki', 'Elise', 'Poppy', 'Zyra']",0.0
"['Graves', 'Maokai', 'MissFortune', 'Orianna', 'Varus']","['Ashe', 'Corki', 'LeeSin', 'Nautilus', 'Zyra']",0.0
"['Corki', 'Elise', 'Nautilus', 'Varus', 'Zyra']","['Graves', 'Jhin', 'Leona', 'Poppy', 'Ryze']",1.0
"['Corki', 'Elise', 'Karma', 'Maokai', 'Varus']","['Ashe', 'AurelionSol', 'RekSai', 'Shen', 'Zyra']",1.0
"['Corki', 'Karma', 'Khazix', 'Shen', 'Varus']","['Caitlyn', 'Maokai', 'Rengar', 'Taliyah', 'Zyra']",0.0
"['Caitlyn', 'Khazix', 'Shen', 'Syndra', 'Zyra']","['Ashe', 'Corki', 'Elise', 'Maokai', 'MissFortune']",0.0
"['Braum', 'Corki', 'Jhin', 'Khazix', 'Maokai']","['Ashe', 'Elise', 'Jayce', 'Orianna', 'TahmKench']",1.0
"['Elise', 'Kennen', 'Nautilus', 'Syndra', 'Varus']","['Ashe', 'Graves', 'Karma', 'Rumble', 'Taliyah']",0.0
"['Graves', 'Karma', 'Poppy', 'Ryze', 'Varus']","['Ashe', 'Cassiopeia', 'Elise', 'Maokai', 'Zyra']",0.0
"['Elise', 'Sion', 'Syndra', 'Varus', 'Velkoz']","['Caitlyn', 'Khazix', 'Maokai', 'Ryze', 'Zyra']",0.0
"['Corki', 'Graves', 'Karma', 'Rumble', 'Varus']","['Ashe', 'Jayce', 'Katarina', 'Nami', 'Rengar']",0.0
"['Gragas', 'MissFortune', 'Rengar', 'Ryze', 'Varus']","['Cassiopeia', 'Graves', 'Karma', 'Maokai', 'Sivir']",1.0
"['Azir', 'Rengar', 'Rumble', 'Ziggs', 'Zyra']","['Caitlyn', 'Karma', 'Khazix', 'Poppy', 'Ryze']",0.0
"['Caitlyn', 'Camille', 'LeeSin', 'Ryze', 'Zyra']","['Ashe', 'Azir', 'Khazix', 'Maokai', 'MissFortune']",1.0
"['Ekko', 'Jhin', 'Maokai', 'Nami', 'Rengar']","['Ashe', 'Corki', 'Karma', 'Khazix', 'Shen']",0.0
"['Ashe', 'Camille', 'Karma', 'Khazix', 'Zilean']","['Braum', 'Corki', 'Graves', 'Shen', 'Sivir']",0.0
"['Ashe', 'Cassiopeia', 'Maokai', 'Rengar', 'Thresh']","['Braum', 'Camille', 'Corki', 'Khazix', 'Varus']",1.0
"['Jhin', 'Maokai', 'Rengar', 'Ryze', 'TahmKench']","['Ashe', 'Cassiopeia', 'Karma', 'Khazix', 'Rumble']",0.0
"['Khazix', 'Renekton', 'Taliyah', 'Ziggs', 'Zyra']","['Caitlyn', 'Jayce', 'LeeSin', 'Maokai', 'MissFortune']",1.0
"['Ashe', 'Corki', 'Nami', 'Rengar', 'Shen']","['Cassiopeia', 'Graves', 'Jhin', 'Karma', 'Maokai']",0.0
"['Caitlyn', 'Corki', 'Khazix', 'Malzahar', 'Maokai']","['Ashe', 'Elise', 'Sion', 'Zed', 'Zilean']",1.0
"['Camille', 'Elise', 'Jhin', 'Syndra', 'TahmKench']","['Ashe', 'Karma', 'Khazix', 'Renekton', 'Ryze']",0.0
"['Jhin', 'Rengar', 'Rumble', 'Ryze', 'TahmKench']","['Brand', 'Camille', 'Jayce', 'Khazix', 'KogMaw']",1.0
"['Ekko', 'Jhin', 'Olaf', 'Rengar', 'Zyra']","['Ashe', 'Khazix', 'Maokai', 'MissFortune', 'Syndra']",0.0
"['Camille', 'Corki', 'Ezreal', 'Karma', 'Khazix']","['Jhin', 'Renekton', 'Rengar', 'Zilean', 'Zyra']",0.0
"['Karma', 'Maokai', 'Rengar', 'Sivir', 'Zilean']","['Jayce', 'Khazix', 'Nami', 'Rumble', 'Varus']",1.0
"['Ashe', 'Graves', 'Karma', 'Maokai', 'Orianna']","['Corki', 'Gragas', 'Jhin', 'Rengar', 'TahmKench']",0.0
"['Jayce', 'LeeSin', 'Malzahar', 'Ziggs', 'Zyra']","['Ashe', 'Karma', 'Poppy', 'RekSai', 'Ryze']",0.0
"['Graves', 'Jhin', 'Karma', 'Nautilus', 'Syndra']","['Ashe', 'Corki', 'LeeSin', 'Nami', 'Rumble']",0.0
"['Ahri', 'Jhin', 'Khazix', 'Nautilus', 'Zyra']","['Corki', 'Graves', 'Karma', 'Lucian', 'Rumble']",0.0
"['Ashe', 'Corki', 'Graves', 'Kennen', 'Malzahar']","['Cassiopeia', 'Jhin', 'Khazix', 'Maokai', 'MissFortune']",1.0
"['Karma', 'LeeSin', 'Orianna', 'Shen', 'Varus']","['Ashe', 'Khazix', 'Maokai', 'Ryze', 'Thresh']",0.0
"['Jhin', 'Kayle', 'Maokai', 'Rengar', 'Viktor']","['Corki', 'Ezreal', 'Karma', 'Khazix', 'Rumble']",1.0
"['Khazix', 'Maokai', 'Ryze', 'Sivir', 'Zilean']","['Elise', 'Jhin', 'Malzahar', 'Renekton', 'Syndra']",1.0
"['Caitlyn', 'Nautilus', 'Rengar', 'Syndra', 'Thresh']","['Corki', 'Jhin', 'Karma', 'Khazix', 'Maokai']",0.0
"['Ashe', 'Nautilus', 'Rengar', 'Talon', 'Zyra']","['Jayce', 'Jhin', 'Maokai', 'MissFortune', 'Olaf']",0.0
"['Braum', 'Jhin', 'Khazix', 'Maokai', 'Zilean']","['Ashe', 'Elise', 'Nautilus', 'Talon', 'Thresh']",1.0
"['Jhin', 'Nami', 'Nautilus', 'Orianna', 'Rengar']","['Ashe', 'Corki', 'Karma', 'Khazix', 'Maokai']",1.0
"['Ahri', 'Graves', 'Maokai', 'Thresh', 'Varus']","['Karma', 'Poppy', 'Rengar', 'Sivir', 'Syndra']",0.0
"['Ezreal', 'Karma', 'Leblanc', 'LeeSin', 'Shen']","['Jhin', 'Maokai', 'Nami', 'Rengar', 'Viktor']",1.0
"['Elise', 'Jayce', 'Jhin', 'Lulu', 'Renekton']","['Karma', 'Khazix', 'Shen', 'Talon', 'Varus']",0.0
"['Corki', 'Jhin', 'Maokai', 'RekSai', 'Zyra']","['Elise', 'Karma', 'MissFortune', 'Nautilus', 'Syndra']",0.0
"['Ashe', 'Elise', 'Malzahar', 'Shen', 'Zed']","['Jhin', 'Khazix', 'MissFortune', 'Rumble', 'Taliyah']",0.0
"['Lulu', 'Maokai', 'Rengar', 'Sivir', 'Syndra']","['Corki', 'Graves', 'Jhin', 'Karma', 'Nautilus']",0.0
"['Caitlyn', 'Corki', 'Lulu', 'Rengar', 'Rumble']","['Ahri', 'Graves', 'Malzahar', 'Maokai', 'Sivir']",0.0
"['Caitlyn', 'Elise', 'Jayce', 'Karma', 'Leblanc']","['Jhin', 'Khazix', 'Malzahar', 'Maokai', 'Ryze']",1.0
"['Graves', 'Jhin', 'Nautilus', 'Ryze', 'TahmKench']","['Ashe', 'Cassiopeia', 'Maokai', 'Rengar', 'Zyra']",1.0
"['Ashe', 'Corki', 'Graves', 'Maokai', 'Zyra']","['AurelionSol', 'Elise', 'Jayce', 'Jhin', 'MissFortune']",0.0
"['Corki', 'Ezreal', 'Karma', 'Khazix', 'Renekton']","['Ahri', 'Camille', 'Graves', 'Jhin', 'Lulu']",1.0
"['Malzahar', 'Rengar', 'Shen', 'Syndra', 'Ziggs']","['Caitlyn', 'Graves', 'Maokai', 'Vladimir', 'Zyra']",0.0
"['Caitlyn', 'Camille', 'Graves', 'Karma', 'Viktor']","['Ashe', 'Corki', 'Rengar', 'Shen', 'Thresh']",1.0
"['Ashe', 'Karma', 'Leblanc', 'Nautilus', 'Rengar']","['Corki', 'Jhin', 'LeeSin', 'Maokai', 'Thresh']",1.0
"['Jhin', 'Khazix', 'Maokai', 'Ryze', 'Thresh']","['Cassiopeia', 'Elise', 'Ezreal', 'Karma', 'Poppy']",0.0
"['Caitlyn', 'Elise', 'Jayce', 'Rumble', 'Thresh']","['Ezreal', 'Graves', 'Karma', 'Nautilus', 'Ryze']",1.0
"['Ezreal', 'Nami', 'Nautilus', 'Orianna', 'Rengar']","['Ashe', 'Graves', 'Karma', 'Rumble', 'Zed']",1.0
"['Ashe', 'Braum', 'Gragas', 'Graves', 'Jayce']","['Jhin', 'Rengar', 'Rumble', 'TahmKench', 'Zed']",1.0
"['Jhin', 'Maokai', 'Rengar', 'Ryze', 'Zyra']","['Caitlyn', 'Corki', 'Gragas', 'Graves', 'Malzahar']",1.0
"['Ahri', 'Graves', 'Jhin', 'Rengar', 'Thresh']","['Caitlyn', 'Corki', 'Khazix', 'Lulu', 'Renekton']",0.0
"['Ashe', 'Cassiopeia', 'Maokai', 'Rengar', 'Thresh']","['Graves', 'Jhin', 'Karma', 'Rumble', 'Syndra']",1.0
"['Caitlyn', 'Leblanc', 'Maokai', 'Rengar', 'TahmKench']","['Corki', 'Jhin', 'LeeSin', 'Nautilus', 'Zyra']",0.0
"['Ahri', 'Ashe', 'Lulu', 'Maokai', 'Rengar']","['Elise', 'Jayce', 'Karma', 'Rumble', 'Varus']",0.0
"['Ashe', 'Corki', 'Khazix', 'Malzahar', 'Renekton']","['Camille', 'Cassiopeia', 'Jhin', 'Olaf', 'TahmKench']",0.0
"['Ahri', 'Ashe', 'Khazix', 'Lulu', 'Maokai']","['LeeSin', 'Malzahar', 'Shen', 'Syndra', 'Varus']",0.0
"['Gangplank', 'Jhin', 'Karma', 'Orianna', 'Rengar']","['Ezreal', 'Gragas', 'Maokai', 'Nami', 'Talon']",0.0
"['Caitlyn', 'Camille', 'Gragas', 'Lulu', 'Viktor']","['Corki', 'Ezreal', 'Nami', 'Renekton', 'Rengar']",0.0
"['Ezreal', 'Graves', 'Lulu', 'Rumble', 'Zilean']","['Jayce', 'Karma', 'Rengar', 'Talon', 'Ziggs']",0.0
"['Corki', 'Graves', 'Jhin', 'Maokai', 'Nami']","['Elise', 'Ezreal', 'Karma', 'Orianna', 'Rumble']",0.0
"['Camille', 'Ezreal', 'LeeSin', 'Ryze', 'Thresh']","['Cassiopeia', 'Elise', 'Jhin', 'Karma', 'Renekton']",0.0
"['Ashe', 'Camille', 'Corki', 'Graves', 'Thresh']","['Elise', 'Karma', 'Renekton', 'Syndra', 'Ziggs']",0.0
"['Ezreal', 'Jayce', 'LeeSin', 'Nami', 'Rumble']","['Gragas', 'Jhin', 'Karma', 'Khazix', 'Viktor']",0.0
"['Ashe', 'Gragas', 'Graves', 'Malzahar', 'Viktor']","['Ezreal', 'Karma', 'Nautilus', 'Rengar', 'Syndra']",1.0
"['Jayce', 'RekSai', 'Shen', 'Ziggs', 'Zyra']","['Ashe', 'Corki', 'Graves', 'Kennen', 'Malzahar']",1.0
"['Graves', 'Jhin', 'Nautilus', 'Syndra', 'TahmKench']","['Ashe', 'Ekko', 'Khazix', 'Lulu', 'Poppy']",0.0
"['Jhin', 'Rengar', 'Ryze', 'Shen', 'Zyra']","['Ashe', 'Graves', 'Lulu', 'Nautilus', 'Orianna']",0.0
"['Ashe', 'Graves', 'Lulu', 'Maokai', 'Taliyah']","['Gangplank', 'Jhin', 'Karma', 'Orianna', 'Rengar']",0.0
"['Ashe', 'Poppy', 'Rengar', 'Ryze', 'TahmKench']","['Cassiopeia', 'Ezreal', 'Graves', 'Lulu', 'Nautilus']",1.0
"['Ezreal', 'Leblanc', 'LeeSin', 'Lulu', 'Renekton']","['Elise', 'Jayce', 'Karma', 'Ryze', 'Ziggs']",0.0
"['Ezreal', 'Graves', 'Karma', 'Kennen', 'Ryze']","['Cassiopeia', 'KogMaw', 'LeeSin', 'Lulu', 'Rumble']",0.0
"['Elise', 'Ezreal', 'Jayce', 'Nami', 'Shen']","['Ahri', 'Graves', 'Jhin', 'Lulu', 'Nautilus']",1.0
"['Camille', 'Ezreal', 'Gragas', 'Karma', 'Orianna']","['Ashe', 'Lulu', 'Renekton', 'Rengar', 'Syndra']",0.0
"['Ezreal', 'Malzahar', 'Nautilus', 'Rengar', 'Taliyah']","['Ahri', 'Ashe', 'Graves', 'Lulu', 'Maokai']",1.0
"['Ezreal', 'Graves', 'Lulu', 'Nautilus', 'Taliyah']","['Corki', 'Jhin', 'Karma', 'Rengar', 'Rumble']",0.0
"['Jhin', 'Maokai', 'Rengar', 'Taliyah', 'Zyra']","['Ashe', 'Graves', 'Lulu', 'Nautilus', 'Vladimir']",1.0
"['Ashe', 'Camille', 'RekSai', 'Rumble', 'Taliyah']","['Caitlyn', 'Elise', 'Jayce', 'Lulu', 'Poppy']",0.0
"['Caitlyn', 'Graves', 'Kled', 'Syndra', 'Zilean']","['Jhin', 'Malzahar', 'Nautilus', 'Rengar', 'Talon']",1.0
"['Ezreal', 'Nautilus', 'Rengar', 'Ryze', 'Zyra']","['Jayce', 'Jhin', 'LeeSin', 'Shen', 'TahmKench']",0.0
"['Jhin', 'Rengar', 'Ryze', 'Shen', 'Zyra']","['Ezreal', 'Graves', 'Karma', 'Nautilus', 'Orianna']",1.0
"['Ezreal', 'Graves', 'Orianna', 'Rumble', 'Zyra']","['KogMaw', 'Lulu', 'Nautilus', 'Rengar', 'Vladimir']",0.0
"['Ashe', 'Graves', 'Karma', 'Nautilus', 'Ryze']","['Ezreal', 'Gragas', 'Lulu', 'Maokai', 'Zed']",1.0
"['Graves', 'Jhin', 'Maokai', 'Ryze', 'Zyra']","['Ezreal', 'Gragas', 'Lulu', 'Nautilus', 'Talon']",0.0
"['Ezreal', 'Gragas', 'Karma', 'Leblanc', 'Maokai']","['Corki', 'Jhin', 'Khazix', 'Lulu', 'Shen']",1.0
"['Ashe', 'Karma', 'Khazix', 'Nautilus', 'Vladimir']","['Elise', 'Ezreal', 'Jayce', 'Lulu', 'Rumble']",1.0
"['Cassiopeia', 'Ezreal', 'Graves', 'Lulu', 'Nautilus']","['Ashe', 'Karma', 'Khazix', 'Ryze', 'Shen']",1.0
"['Graves', 'Jhin', 'Nautilus', 'Taliyah', 'Thresh']","['Ahri', 'Ashe', 'Gragas', 'Lulu', 'Shen']",0.0
"['Graves', 'Jhin', 'Nautilus', 'Vladimir', 'Zyra']","['Ashe', 'Malzahar', 'Orianna', 'Rengar', 'Shen']",0.0
"['Graves', 'KogMaw', 'Lulu', 'Rumble', 'Talon']","['Ezreal', 'Kennen', 'Khazix', 'Nami', 'Vladimir']",0.0
"['Jhin', 'MissFortune', 'Rengar', 'Shen', 'Vladimir']","['Ezreal', 'LeeSin', 'Nautilus', 'Viktor', 'Zyra']",1.0
"['Ashe', 'Karma', 'LeeSin', 'Rumble', 'Talon']","['DrMundo', 'Ezreal', 'Lulu', 'Rengar', 'Ryze']",0.0
"['Ashe', 'Nautilus', 'Rengar', 'Taliyah', 'Zyra']","['Ezreal', 'Graves', 'Karma', 'Poppy', 'Vladimir']",0.0
"['Ezreal', 'LeeSin', 'Nami', 'Rumble', 'Talon']","['Ashe', 'DrMundo', 'Rengar', 'Ryze', 'Zyra']",0.0
"['Camille', 'Ezreal', 'LeeSin', 'Lulu', 'Zilean']","['Ashe', 'Elise', 'Orianna', 'Poppy', 'Thresh']",1.0
"['Jhin', 'Orianna', 'Rengar', 'Rumble', 'TahmKench']","['Ezreal', 'Gragas', 'Graves', 'Karma', 'Zilean']",0.0
"['Ashe', 'Khazix', 'Nautilus', 'Ryze', 'TahmKench']","['Cassiopeia', 'Elise', 'Jhin', 'Renekton', 'Zyra']",0.0
"['Graves', 'Jhin', 'Nautilus', 'Syndra', 'Zyra']","['Ezreal', 'Khazix', 'Nami', 'Ryze', 'Shen']",0.0
"['Ashe', 'Khazix', 'Shen', 'Taliyah', 'Zyra']","['Ahri', 'Elise', 'Jhin', 'Karma', 'Nautilus']",0.0
"['Camille', 'Jhin', 'Lulu', 'Rengar', 'Syndra']","['Khazix', 'Renekton', 'Ryze', 'Varus', 'Zyra']",1.0
"['Ezreal', 'Gragas', 'Leblanc', 'LeeSin', 'Lulu']","['Jhin', 'Poppy', 'Rengar', 'Ryze', 'Zyra']",1.0
"['Jhin', 'Maokai', 'Rengar', 'Syndra', 'Zyra']","['Ezreal', 'Gangplank', 'Gragas', 'Karma', 'Ryze']",0.0
"['Elise', 'Kennen', 'Orianna', 'TahmKench', 'Varus']","['Bard', 'Jhin', 'Rengar', 'Rumble', 'Ryze']",0.0
"['Elise', 'Jhin', 'Leblanc', 'Poppy', 'Zyra']","['Ashe', 'Corki', 'Gragas', 'Graves', 'Malzahar']",0.0
"['Elise', 'LeeSin', 'Nautilus', 'Orianna', 'Ziggs']","['Graves', 'Jhin', 'Lissandra', 'Lulu', 'Shen']",0.0
"['Ashe', 'Khazix', 'Malzahar', 'Nautilus', 'Talon']","['Ezreal', 'Gangplank', 'Graves', 'Karma', 'Zilean']",1.0
"['Ashe', 'LeeSin', 'Nami', 'Rumble', 'Talon']","['Cassiopeia', 'Ezreal', 'Karma', 'Nautilus', 'RekSai']",0.0
